id,cuisine,review_count,rate,recommended
VoEB81AQajTsatt56aiTLA,mexican,73,3.5,
z3TwiFWdJUvY9tW8QMEseQ,mexican,132,4.0,
aStZY21Qmtzm1IS8y1_81g,mexican,258,3.0,
SPvW-SV2Ed7z8k-QXDUIDg,mexican,563,3.5,
13jzN6n45XtcbYA46nWThg,mexican,349,4.0,
f7-4kTNeYOhZdtJgXlbqBQ,mexican,114,3.5,
5wPuuBi8fxhgpfAjYG2O8w,mexican,1,5.0,
A0md41L-3S4CuHPqDWJWUw,mexican,29,4.5,
BXtZKlJQ1H5WQf1ewO0HFg,mexican,66,4.0,
ePqKbqXFBCbwBaWiN2Jo9w,mexican,188,4.5,
6rM-N1SBbKPC7DWZNg5awQ,mexican,232,4.0,
5IR02V3Bbkcbs14yfKNDTQ,mexican,119,4.0,
cUyfnb3E7HvzNfbTgTjl_Q,mexican,543,4.5,
Y1dM7kSfq7PoB7NrDQFpdQ,mexican,284,3.0,
P5gcdU1DX9M1V4W-V9o-wg,mexican,18,5.0,
a4yyl1rPu2id2M33_ftKXw,mexican,153,4.0,
qGpDDZKwlkuJNL-OurWivw,mexican,73,4.0,
CnQg2E3xytCY_TlEKhd10g,mexican,1,5.0,
HSQrBVZ0wiXYs96yEt2qUw,mexican,292,4.0,
EhJO7B2hzHq8NT8iFKoCwg,mexican,69,3.5,
BWMQflKS9rpF13zgb_nJQA,mexican,4,4.5,
1L4CLbwsKP3wGX4yOpgueQ,mexican,20,4.0,
vyKBwzRdNX4yiJDIFv37iw,mexican,154,4.0,
qIOAlXCCYrwN0VxEEH-Tmw,mexican,1184,4.0,
Irajo1p3HkygjlhDiIZ_hg,mexican,19,4.5,
wO9FMvtYqsJoYrnHDASE0A,mexican,203,4.0,
Rc1lxc5lSKJYd162JHNMfQ,mexican,2215,4.0,
OwV-MtDBC2H08rVcBqP2mA,mexican,2190,4.0,
herb-gOpfjJGeiYWXb2liw,mexican,4,4.5,
9YXvNE2jpEhA4k6M8WDH7A,mexican,498,4.5,
USbP_ZBNSP0h_gja_xob5w,mexican,7,4.5,
16bXxf22x14xrzvVWbFeHQ,mexican,47,3.5,
VOAryQk18GIxwErygoranA,mexican,434,3.5,
FaebPpZ8fKuvPtMOZ_dslw,mexican,145,4.0,
kn7uzFOmLsePDXlN49qYwQ,mexican,98,4.5,
jB5fXguSmlX65asSB3KIfQ,mexican,548,3.0,
_VXlKJEUEoP0wG6ZxruteQ,mexican,60,4.5,
-TGY3M3HDYyxYieRZQWs7A,mexican,1,5.0,
4xR2g3e_w9APSdvln8cwFw,mexican,22,4.5,
441p9X0RMR4epB_yOHs73A,mexican,301,2.5,
eQWHGyg-m7Zs015TUYl4Ug,mexican,219,3.5,
yl214H_cUd1intjVAeE1Mw,mexican,86,4.0,
aEUpKly4I9rJillI_i-2AA,mexican,4,4.0,
oSKS8tI6-3yzRDq-VRuvPw,mexican,60,4.5,
17F3KNRiGTPdDonxCEL5-Q,mexican,192,3.5,
hdBhZcdZGHkTESrldAObJg,mexican,145,4.5,
-PfczM_ZR_m-piLsCpwA8w,mexican,1,4.0,
W5j4EA1fDT3EKdXdKABG3Q,mexican,316,4.0,
IxE4JA1oiCIuZ3cefYJBSg,mexican,2,4.5,
jy6AHLVJ7cVJZ4Fl_ds3Qg,mexican,74,4.0,
q__dTB3y_aMwoqhDsg8ImQ,mexican,198,4.0,
XDl93co2VJznxglYcoQvmA,mexican,192,4.0,
rHp_v8fU82U93hYPj3L_3A,mexican,246,4.5,
NvyOagUcodDPHSDF5Vhbmg,mexican,427,3.0,
8Gg_SoA5TA7pLNB-xuPhPw,mexican,71,3.5,
MIaM6XD8nW-y89GaXxs-pw,mexican,39,5.0,
xlv_CcDXH1hkG4Wq5mECkQ,mexican,265,3.5,
iBm8YTqNwrddsxWdqLPK-A,mexican,2513,4.0,
fJXCMGOhaS6rKGjoGldSSQ,mexican,203,4.0,
yIWKtjt9v0m7i8mKBQlsug,mexican,3,5.0,
5Ia7a72M6b8ht88mD_E3-A,mexican,450,3.0,
FA_0DX6FwHm1Lnqz_fd9iA,mexican,29,2.5,
_gwi6OqeNiTmWUBf1lcRGw,mexican,150,3.5,
_0uNkBtac1qBz2zSGZ0FTQ,mexican,136,4.0,
TlrkRdpXjSG-4RdabVD_PQ,mexican,3,5.0,
bRzE-FnE1QgbUb-3cosoUA,mexican,156,4.0,
fClkt_gjSRZUKCusW4WW2w,mexican,36,3.5,
Wkr7PphFilgEpHTl8pzmJQ,mexican,1,5.0,
QH3VbBAf7MlePoaipxT4pA,mexican,370,4.0,
I-B1Xbq6vIGRkdKVaQ8Uew,mexican,462,3.5,
47_jHPl3p4-OYGCVLy2ZIA,mexican,138,4.5,
ZIC_zceKH8IRSDFc5Xe-2Q,mexican,1,4.0,
CaFkfhLxjzPAxS9-G6lNVg,mexican,217,3.5,
DGa4PysLx10aRnXqRQ4Cng,mexican,73,4.0,
ht2lc-By8ilj2IQKK4vn1A,mexican,35,3.5,
WJIU2Cu6i6-9n-ZUE5rEQA,mexican,89,3.5,
RjblkxUBTtzG-tcgFyCofA,mexican,36,4.0,
uGUXV74PbdcYeHEqntDh2w,mexican,20,4.0,
V_6vz43QxigVJS-afdbtoQ,mexican,322,4.0,
U02ibutbgrC3uQzEq4w2ww,mexican,74,4.0,
fHMJAA4zGq2XuuIB_EGUjw,mexican,2,5.0,
Xod3ODMcVvAgZR_tS8LJVw,mexican,61,4.5,
Zjs9BS1R-BB1L4P_TRF46g,mexican,77,4.5,
h0qowxmqgwjKsh-fdkxvHw,mexican,33,3.5,
vZE7WQQZaxQRJ0eOaAAItQ,mexican,60,4.0,
LJTGRkX5yWoqx1jJ7E4zqw,mexican,301,4.0,
sZPxl39jgDcxdOoES9Q7Hw,mexican,14,5.0,
wAmWk6hQaHjREDVe8z2otA,mexican,166,3.5,
HjffHJTq9BvZrv0NV7dUgw,mexican,270,3.0,
Xd_l7jtUAZZAAvK8-mI2Jw,mexican,791,4.0,
o5fBZCGs2HCkibIxQ2-2ig,mexican,43,4.0,
X6A6a8hTPd1pZFNZE80TfA,mexican,111,3.5,
tK_4ECZ0EPIhW8588hfn5g,mexican,92,4.0,
3vBVnzsJLRh8WtW3awKxeQ,mexican,122,4.5,
hyKnC3_a86vaY2iZUkygWw,mexican,225,3.5,
oNYP0AFOSw_oZEHkF_f0kQ,mexican,133,4.0,
6mdT2r5kIOrx-DUlR5bmOg,mexican,17,5.0,
WgAJUrVaMcMtQxsiIc02sQ,mexican,41,4.5,
cQWUPxESnMx69dshABS_rg,mexican,187,4.0,
JRiHG5F7Dc3Ce1YKBet3wA,mexican,7,3.5,
qTWujv2b2ZuxJPiZFsqbFQ,mexican,18,4.0,
ssGhu4n3emZ9kEPVf371IQ,mexican,1968,4.0,
6gl5cTB4mqpIbN2pIwD6hA,mexican,29,5.0,
qLh8nLAg8UZE-5Cn_ctCLw,mexican,79,4.5,
Rpabo5IJ_81grLZF9MwRxw,mexican,1,5.0,
TswtgsaC8VgQv0VDonFOTg,mexican,17,4.0,
unWoFZeSWa0DK1YMekO_Uw,mexican,565,4.5,
KtzxoHCm9N9QJi31TNjbhw,mexican,312,3.5,
znlol6dCKwjoXpZZwV_ZOg,mexican,138,4.5,
_XPusO4eMV3L9TiD38I4gw,mexican,48,3.0,
kawmpvfSzhDAy9pk8n3MxQ,mexican,168,4.0,
bU0Ymp2m_6sq3NPw_rXGFw,mexican,312,3.5,
IS8TakHCKVZc-R_-92jo0Q,mexican,166,3.5,
b9y5FEHQPtcaLOnO1YJmjQ,mexican,7,5.0,
Dwuu2wGuhrA78rMXTd_MGQ,mexican,5,5.0,
jeWIYbgBho9vBDhc5S1xvg,mexican,140,4.0,
QJ1o9d1PVEE676rbzRUNjA,mexican,180,4.5,
BCFNNjwUPxpHIPf4r6GFJw,mexican,1,5.0,
-yR4PHWqpkrPopwv4wrC5g,mexican,30,4.5,
2h9uosx5vBHWJR23T0PhqA,mexican,44,4.0,
l3USyZNhkkTsG-6-rHvsew,mexican,64,4.5,
QbDy2I6ENbHP-B89tH0sUQ,mexican,78,3.5,
Ai2mbsb0cYZoMWC3DAAP3Q,mexican,87,3.5,
Sk-mHDPvuvlCjT1BGKoH4w,mexican,253,4.0,
yKV6FxxhtnjFq4cHICrNNA,mexican,55,3.5,
N-yqacjOkrrXsGMgogmZWg,mexican,15,4.5,
pbRgb9o3hegZxWeu6wAtHw,mexican,23,4.0,
Pikhqmsy370W2BXHnNfP0g,mexican,108,4.5,
1-QgkACd4atRtc4AOGWz_Q,mexican,100,4.5,
Av0BsdlotLFoEar5u1rDzg,mexican,566,4.0,
XmogJstBXGY35Y3yjlI9yA,mexican,1,4.0,
ExQfm2tIiqHst798dXbUIw,mexican,25,4.0,
rkPpLoJKMUTNmd-uyqfq1g,mexican,155,3.5,
XJ8EaZig8kn5z984eeoCRQ,mexican,273,3.5,
YKfj-CUjgb9xQ1kN_bhNLg,mexican,174,4.0,
V_5IS9PY4tjmYk95lDWfgg,mexican,7,3.5,
aZOXAuksT-zYgZdrTYXyVQ,mexican,7,2.5,
HqpG67tbPpOZfKfM60pWcA,mexican,38,4.0,
OGTtwoTfWAymjFjxMNQN4g,mexican,144,4.0,
iGIBOJw2Z7-n7MHKy-RT5w,mexican,50,4.0,
PbLGoaIkihF2JPnVRFtxxw,mexican,71,3.5,
sNr7HL0CE9AJu_SJNfRBZA,mexican,8,4.0,
PqX9bDlDCc6qOZd2vw4tYw,mexican,197,3.5,
yGQT6OZ-nNIhTKj32wRlmA,mexican,112,4.0,
snORfbD1AkFlRtlITvS_YQ,mexican,65,4.0,
Lq9HxEUrkceCUDut00qlHQ,mexican,179,4.0,
ZVtui4cnUs7iXRJMDD1GwA,mexican,31,4.0,
JPOjbYV-4NG1C221UVUtiQ,mexican,199,3.5,
8CTaeOtqr461Ah5yWcnCPw,mexican,128,4.0,
VLU_pUKzdAPSr_dBAFZEfQ,mexican,33,4.5,
wflQFYM4PHZM5sfWXl0aOQ,mexican,85,3.0,
A0nCLU0qBly0AUm-pvgNXw,mexican,91,3.0,
h_ITJux-MF0YcmZx8KRHtA,mexican,55,4.0,
DIqsYe-HJS8etyDyXNovBg,mexican,653,4.0,
cQGW6BWU6lppWVSwlFBDgA,mexican,94,3.5,
4yEZo9Ei4NZB8nUCCevKgg,mexican,227,3.5,
TPN2at7fMDHxeGYuQdQZVA,mexican,259,4.0,
Y6FMtiM2Q3CwcuxI0E4USQ,mexican,204,4.0,
LYDx1mo23fYTIUOpi7UojA,mexican,4,4.5,
0vlKdw90vkZzn-i9tk57mA,mexican,64,4.0,
fSgoG2l2GwDjQnLGOekjUA,mexican,16,3.0,
4Fe6J1brxdVHdhFW1iKUlQ,mexican,222,3.0,
GauXFEjAMUY1cy-Hr3aWuA,mexican,32,4.0,
xmbBNjDuGEyeQFTkQPHMLQ,mexican,90,3.5,
rKhwtWGawgIXnTVW3Nl3YA,mexican,67,3.5,
7LLUCXaGbKIibj2mFiA-5Q,mexican,3,5.0,
ePdAQHh3ZlktMZ4YTLWpwg,mexican,5,4.5,
_2aXZ9o3Yl_coNw9-IdqMQ,mexican,40,3.5,
EYzO2CoT5SppebYMxNxzyg,mexican,47,3.5,
Uj3QA_FsDcGtn_kpsIxU1w,mexican,41,4.0,
BRqPr7YpcQCu23e5i__Frw,mexican,35,4.0,
HqctC520WAFC5D-U8Ln--g,mexican,12,4.0,
zcPWqsiqaPpNh8nJXR4gpw,mexican,522,4.0,
0KeuqyRSUAYLwMI-3ZAZJw,mexican,23,3.0,
47iHi0mYuq33INDWanGchw,mexican,65,3.5,
1HPdyg0OLRkjHeixVmbu0Q,mexican,87,4.0,
ehdmja52dNhEf_Yyipf0eA,mexican,9,3.5,
6oH3qLZrBEeSp35ols195g,mexican,27,4.5,
53zd9Zi8EKMpLd6OXNm8Mw,mexican,232,4.0,
FnRDmXgQ291zkRb63Rjb9w,mexican,192,4.0,
s3jou_L_LVYGkNHiuhjlew,mexican,987,4.5,
1WUdvbRlqqLidaWexQc-ng,mexican,98,3.5,
KhGbD1U51KKcl6frzNDa0A,mexican,161,3.5,
yrXECkTezsI0Twgalc7M-A,mexican,299,4.5,
fFkqEyupjc5x2iJQIPcpLw,mexican,186,4.5,
QlIVC8__DE4R6IRJrf-CVQ,mexican,25,4.5,
eSyYRxNDQoOundKSUqRosw,mexican,209,3.5,
JYXDcwqsWp3d5tifAwgQ5Q,mexican,404,3.5,
RLjlJPtciMdE2nEurLmmNQ,mexican,153,4.0,
-pW5tF7cLZqM7BEpxTapkw,mexican,200,3.5,
nq757oM67cxBmeMdApKaQQ,mexican,1,5.0,
fKmvZZDSyBE5cfHwybPc_g,mexican,197,4.5,
zJmMDGwr6yZ8pjrdC2VciA,mexican,92,3.5,
0IFd_nGY2l_Miai4n7ifTA,mexican,81,4.0,
zv29TbzPs9-rD5ql0qWw5A,mexican,225,4.5,
RemvTpxalDjSew5HwmNzUQ,mexican,1407,4.0,
G92jSUckfs4MhD6bGPyHow,mexican,47,3.5,
PnGSE8JGbMZKtdHi9go7Kg,mexican,397,4.0,
swKXaURwqdSrSTcpHsxdbA,mexican,84,4.5,
Ld8SWy_7kQalHbtEEn0mdA,mexican,3,4.0,
D37laxSajXqhhsaCYo4WSw,mexican,35,4.5,
y2w0RvjJUThEx-snF7PdXg,mexican,103,3.0,
TleAd45T6-9TP7FBO19dww,mexican,9,4.5,
5Fz1WlY3lxy8gJFs8s_1Dw,mexican,58,4.5,
08KCenrjRbL7vzfHjdGYyg,mexican,152,4.0,
v9u61QOTbs6RqZC1iEQtRQ,mexican,63,4.0,
AuKtb5a8DEe1qSVe_vwpzQ,mexican,23,3.5,
tFIiJ49W47o7QjXNpMtlGQ,mexican,9,3.5,
qUkFTWe0D2fq63qfiXDpzg,mexican,4,4.5,
-d4NCP8B0sXUUcWFsddVbw,mexican,14,4.0,
gCwbwgUkihSjK75EpzwWHQ,mexican,249,3.5,
6tAEX0-DoDu3VNv4J85qog,mexican,8,4.0,
opA6T-cCCdBmixRs_3Q3Lw,mexican,3,5.0,
OGM4aom3HmTGV10WN_zW1w,mexican,45,4.0,
rezcMv387aRno9QCWBotpw,mexican,59,4.5,
vvoYfgEf8_T17ZnONo5izw,mexican,6,3.5,
DaZ7-WpvtPkZxViVzt9pnQ,mexican,164,3.5,
mY_dEQM9poopjV0y4Hvnww,mexican,115,4.0,
M2wnfA4K3DVwuAv0DCPTdQ,mexican,301,4.5,
Nj4x1DEPDk2gCxm3h_AkKw,mexican,237,3.5,
I6optu9x0JAf8oT5lqJ8qw,mexican,1138,4.0,
t7xqAMBQNH4ppsPSOMzFyg,mexican,364,4.0,
Npf5VP-WnGqNRfvx5xbe5g,mexican,1,5.0,
NlouHE3sXGxeLn7UdXsvzg,mexican,3,4.0,
KVOSON0zEwnmCxzp9azwFA,mexican,394,3.5,
JRuneSzfLdQU0UMNM3BefA,mexican,19,4.0,
rAKTm3QwNgrIcex6ReQC2g,mexican,184,4.0,
0Y8dv9UHGquFkWlVK7PdjA,mexican,155,4.0,
iq9_CMtUT1SwGcEL8fSDNQ,mexican,301,4.0,
AStYD2Uo6NR1gzZ0xXrn9g,mexican,135,4.0,
gz4jQDLdzGP1RdL0moEqww,mexican,59,4.0,
J_Nb9O4fKYwz28gkl-Y-_Q,mexican,6,4.0,
gQVXiIJxyT03Is4XeZrVbQ,mexican,27,3.5,
Fp2QuKOu_zCjOxbyCLfnjw,mexican,70,3.5,
_sTaigaHcK8Pb1e-IcgGzw,mexican,37,4.0,
rkTJsacxaZ3pU0g8AJmr0A,mexican,31,4.5,
Cxg3KZMcNc8rSVbnEu6_vA,mexican,167,3.5,
mmO9muETmuX4Noyitqw8xQ,mexican,169,4.0,
fz-d4WXR59kq42a-Lgmb7A,mexican,8,5.0,
P3NfoMjBy_o2BTNNZ-5okg,mexican,1390,4.0,
PJeuLlvja4ZKv_tHq_pE1A,mexican,650,4.0,
jhvlGPnHMZYJUMrc2XrSDg,mexican,229,4.0,
I88yY961UgIdKKJ1wKZI7A,mexican,1,5.0,
3CJS_XdfehpzzVhocOCFVw,mexican,39,4.5,
_ngMUVP9eTqLgsJCbISjYA,mexican,33,4.0,
IGZkGbwE36iE1yaDW5NNKA,mexican,421,4.0,
7qtIemPU3LlNix8CVWdhwA,mexican,141,4.5,
Jw6nTaia5rdxefvg5tQ9uQ,mexican,48,3.5,
OICgilPNwolv00z7d1Y37w,mexican,73,2.5,
eZvDr6twAgxx2CjfXV87Xw,mexican,81,4.0,
UOYlGfGJgKvzvj16zrVuig,mexican,10,4.0,
q3SwWmzxZhfbVmid1LRLWg,mexican,56,4.5,
J8jqDEf5PySxoEKHKgKHuA,mexican,8,4.5,
o-ZDSI3ZNh8rv6LrckHbCg,mexican,9,5.0,
J4pAppaiXwCkbLOGc4wHww,mexican,1392,4.5,
WZLhPYaYSFy7M_-Jh1VuNw,mexican,97,3.5,
9Uz4-RJQ0diKc7VyJwMCNw,mexican,7,4.5,
q8YAM38nAsVoRcWOER9I9A,mexican,35,4.0,
SfPw0ZGXrqvcq_xLGSFuhA,mexican,13,4.0,
QwIsWovD1Hqf5BgnjnbboA,mexican,3,4.5,
p3c3-cIIHjM090iZlA8WIQ,mexican,109,3.5,
9ZTyAKZI0cpCbmTYZgNjAA,mexican,19,4.5,
1vkYZbdwMpqteI8x_sS68g,mexican,166,4.0,
R6HNf-6vmUtT1L-44uK1gg,mexican,27,4.0,
0rq5zr0PDJH4xqAAPcI0_A,mexican,1,5.0,
JHj7yzHWCDVFo-2z1RVamA,mexican,9,5.0,
9ijkw9x8oSSSnsUo5uR4Xw,mexican,142,4.0,
3gAVyGCG1clukCX2DLcumw,mexican,229,4.0,
5fUY5sq00VMPdb1SDJWBug,mexican,183,3.5,
xBx9GgsH2Npbcp7foPobQA,mexican,261,3.5,
mykhv_-D5kREsbwCjeB1AA,mexican,66,4.5,
0tzK7l-DWDpG5UrYKL_mxw,mexican,77,4.5,
Fj9ZANHw4gVd1W7UljnTFw,mexican,119,3.0,
AgHjo6NP9VTuAU8jCKFHjw,mexican,105,4.0,
Ly-0vKFgGSn9PsHsPEk5gw,mexican,404,3.5,
3xbPK5z_98LJMSsYQvKFFg,mexican,2,4.5,
FjeUodgFr0KCWJ1ylvGjdQ,mexican,173,3.5,
9a6I0FhQ-S7wZo4OaLThzw,mexican,53,2.5,
dMkkuQLM4Kqz-v-mWnnNjg,mexican,8,4.5,
OonxTaKpwv5Ye_vNyTH8dA,mexican,1,5.0,
a9rBsBs6DFNbsKvAmbq3BA,mexican,39,4.5,
e9nKK7tldpI2o_9eHZ2y6g,mexican,6,3.5,
RgE6FMNHKFvLkcXQ6JR9cQ,mexican,14,5.0,
2F8_E_AU9CK0aiEOfBP1FA,mexican,362,3.0,
Pf3tk5fYN-GVxXWRokjIWg,mexican,144,4.0,
3iegS9M-EMbkhaPV2rsovg,mexican,14,5.0,
t2nLcM6iuDDtBFfBbUI4_g,mexican,332,4.0,
9jpaqIbXGw_A2WTp0NJa1g,mexican,1,5.0,
JYNBy2r3LVhJbLHE1bASfg,mexican,1485,4.0,
9zLUJSScvExs91YizSTLRQ,mexican,115,3.5,
X2mfQ5SOE5eMuUzPrI_pwA,mexican,675,3.5,
2omGjYIPB0N8oNwws6ZdJA,mexican,528,4.0,
uwUzZf2IQFVb5puJuNd9rA,mexican,118,3.5,
AC6vUyOGt8WliqswigZlzQ,mexican,238,3.5,
RThvexVhZQ8KA6JAr0UkCQ,mexican,425,4.0,
paogBWxBRdyByOGAkln8Lw,mexican,55,3.0,
eW0p8TpZa-_BFG53B7tHgQ,mexican,115,3.5,
nBQX8KJy0jBeDQhX8LlYFQ,mexican,114,3.0,
fc61TdsmBK_iX67P_gI-YA,mexican,19,3.5,
uL629uaGrH10UB5T5cKNeg,mexican,3,5.0,
3omBIylGFJugwLgNgUgOXw,mexican,1112,4.0,
hUo4q9yZmZTyI-GECcP7ow,mexican,30,3.5,
bZ1x7QN9ylQiGgBXS0I_9w,mexican,38,4.0,
FIauc3AaAeDR9u4gMtKmRQ,mexican,250,2.5,
HfVMTVjgxumjFpUF_T8mqg,mexican,110,4.0,
37UBDZl-wH6UBRVjAif_pw,mexican,70,4.0,
7RgdHGMY9Xa2Ur5y7vSBZQ,mexican,307,4.0,
tk5cnLJDAlUmX_ZYBGzw1w,mexican,11,4.5,
zIpYFLBoSF8qyAUnkLeH8A,mexican,77,4.0,
lxKFLdnWRglNVQg7O20-RQ,mexican,100,4.5,
y_0aIeNNhlgSz0gUUD9JZg,mexican,5,4.5,
6ezrABEThm48qv1qj8_FVw,mexican,81,3.5,
RNYpDA-Dd9HPEPU0Eo7fhw,mexican,68,4.0,
gPBrWnGhvg1fCmT7Yh2vPQ,mexican,3,3.5,
vpQuweZbx__MNXqVa9pt8Q,mexican,163,3.5,
FXujAErHSdxReiteMx0gxA,mexican,264,3.0,
3oDDddw8eggbiEkthCRK1w,mexican,3,3.5,
laiRlkG_gfzPqLPK4gQy1g,mexican,2,2.5,
k5BZq7XdRFr4xMbZMMGxxg,mexican,3,3.0,
LHxZgTddXIp_S1sL3nNG9w,mexican,689,4.0,
hg5LjqQ6pTM4U58nJiDylg,mexican,32,4.0,
UAEQ0J9QmAJWv3vL5HEmeg,mexican,310,3.0,
ICwNVmtICXCtvBTK027Ftg,mexican,27,4.5,
iUsk8CPoDyoBmwVdU1_9QQ,mexican,27,4.0,
mbsMhE448VL0vmuQL1IyiA,mexican,135,4.0,
6qcydPo5eTSB4XHyyZDvkA,mexican,808,4.0,
EzKvmyYk-7xQZ47Me-NDwg,mexican,76,3.0,
0MqKMvDvmw6s3mnycYLcog,mexican,18,4.5,
-RGiP0Hboxsq7aRCbpdadA,mexican,62,3.0,
vQTMu1jkFZUIkb_EmYPa9w,mexican,23,2.5,
Z3wa8EmAr0yfihPZZMLE_A,mexican,75,4.0,
z2DiS0p6Qp9Hi7MXYbo8zg,mexican,1,5.0,
toxwdOCz37bX5dJ_O1h2Ew,mexican,336,4.0,
0DQTljuQWBMnRURHHrtkxg,mexican,1,5.0,
xNgaGyePJ7fyZ9D0J74-3A,mexican,359,3.0,
DiHm4iIAQhqMKfjsrBPvZw,mexican,1092,4.0,
IB70C-UCgiLAi0-vkYzOng,mexican,81,3.5,
0yg9DS4RDceQ6HgH3Jx80Q,mexican,237,4.0,
bl4yPiWAre56vxbiRpdAkQ,mexican,29,4.0,
vUzvlghgEgGClsdiwz2Bfw,mexican,110,4.0,
AIKjw2QLvVNdha3TciJYzg,mexican,908,4.0,
-KTCCg7rHmnzlfqC6HxvVg,mexican,105,3.5,
VJyV-w2BBGTpMOBEzqvfNg,mexican,1,4.0,
EU7d7_D9cQuSWL1iFvFz0A,mexican,171,3.0,
StpOKezaW-AyN2xA1EJKvw,mexican,1353,4.0,
D4tGzWIAM7Z3HNoNxPS2Gw,mexican,49,4.0,
EZHEA7QR_9WFeCJhbjK73Q,mexican,197,3.0,
EZZh8594pRwAM1e_WVGeFA,mexican,4,3.5,
MNNpsRXe7Wt5m3Jla9Wk0w,mexican,672,5.0,
Gwi51JUxbKT1Eg-C3JrxRQ,mexican,96,4.0,
6lUAvciN0rwYUvhssqw57g,mexican,305,4.0,
vgh9sc3DK-b9Gomc_QApSQ,mexican,41,4.0,
DNe4uZuvsoEdvRXhyC6dew,mexican,87,4.0,
L3Cwx-F3wKRxp_efwOXMwQ,mexican,2,5.0,
H-EZ1g_3M8oNHctGjnddwQ,mexican,302,4.0,
_URXTaYBbd2XX5qJbDkKAg,mexican,84,4.0,
L3ekOOsyK_HfFrf5MzQA_w,mexican,45,3.0,
fgtw4swOHXEFwZpBCG05rQ,mexican,797,4.0,
-7mvJpV-gmOCT0HFNOhMNA,mexican,87,4.5,
eTWPn3e-BVBAjXKLDlB84A,mexican,241,3.0,
qS15lSSIChNKBECO7uCi2g,mexican,47,3.0,
DEHpH2nBPhEdrLQ6SlFKjg,mexican,64,4.5,
dTyuWrk9KVtnHsWSY-ae-Q,mexican,17,4.5,
0Nu2kmbWnfP7GD-NZ5h3fw,mexican,34,4.5,
STLqs0a6SI_eOsKHxWI92Q,mexican,9,4.0,
teAop2XPjQlhDgjgxMLL0w,mexican,10,5.0,
cCesIqo-LQt0cRlZAnrAZQ,mexican,2083,4.0,
SbSfNyGKyarQC-ixuIn7fw,mexican,38,3.5,
PsYY7NHs5cFEI5hW5IZUlg,mexican,354,3.5,
J7hRmPAGnOcd2OJsN_eV9g,mexican,45,4.0,
IqKI5_GvDU0bys3b7cgufQ,mexican,5,4.0,
wOq-Jt26jnFf_rhF4r5D6w,mexican,155,4.0,
hOLv0a65RSb5QvFd0FrYjw,mexican,69,4.5,
BGzM81ykCfUKjGUrq66fgA,mexican,95,3.5,
JawLtusDowdY5HVeInaYxQ,mexican,169,3.0,
QqYR48m1nJ8OtkZ715HXGg,mexican,5,4.5,
tt91_FxQHt2H_cmVbWFU_A,mexican,39,3.5,
Ve6GVzzJpR5QIIPdcn6ViQ,mexican,790,4.0,
nLGaT5Uqe7xnSvXCuesiYA,mexican,5,4.0,
CVRte0pMwk3Q9QfWsqWGqg,mexican,156,3.0,
xP3sGOzcyK56mY0cnOXU8w,mexican,20,2.5,
ng647hYAjWC4XANaACiPXA,mexican,126,3.5,
lwdQoALcv8OguKwUahqhZg,mexican,172,4.5,
q7U2GCMWIZxIqWeMDml0LQ,mexican,219,4.5,
aidZpXrufp3t-cV1tMTzOQ,mexican,159,3.0,
W9jvfWo198fX_kmYptnh1g,mexican,23,4.5,
gF9e6R-1DKYJt4OwHkQ4uA,mexican,9,5.0,
paIfe_GjV8SGDNmyWZYS1g,mexican,2,5.0,
WTrX6u33EUeejj6c5gRwjQ,mexican,5,4.0,
4Wb-7-BdrF3yhzqsSTPbOw,mexican,1,4.0,
X8Tg6XHKERw-vdWRU4oH3Q,mexican,225,3.5,
bxju4seaE8hE-HpLrBomgw,mexican,410,3.5,
EZ3vOz-DCwhn_lcFF0HZEQ,mexican,9,4.0,
mfJaJSspapkcL2MIsNuUjw,mexican,197,4.0,
EIpQKo3NhAsYAZIWqxuDFQ,mexican,41,3.5,
izX40YJYnqBwlnhOEMcbEw,mexican,10,4.5,
SRLrnScmDyJpS28wvWeJNQ,mexican,521,4.0,
R-Gj7f9oVtliE5Iuvxd-vA,mexican,1,5.0,
qGkmTAiHVLlNKKAuigj5rA,mexican,28,4.0,
vySCsap61EhXrspq6TqaUg,mexican,29,4.0,
difsr3Yw5VVY0FyIu6Un4g,mexican,6,3.0,
51bIytR3n9QMViYvWpl2MQ,mexican,2,5.0,
lKn-9P_F6cIwT0uL3xDnbw,mexican,41,4.5,
_WhV2UWBj6ULaLlo_I9FMg,mexican,11,3.0,
15pcxijuNY8BMNzBhABt7w,mexican,563,4.0,
UmFhqdkv1cgUifxSP5KN9Q,mexican,8,4.5,
dsKRm2jJPfEZvLLehWKhLg,mexican,78,4.5,
mqlmAxvp0b1jEL-mWN4dVg,mexican,10,3.5,
nnat3QDogbkOGWR00jfPqw,mexican,17,4.0,
nGFhlGsPlf6Uu5-xjIosQA,mexican,15,4.5,
Jvy_dhGSmiQM3Thf571FxA,mexican,44,3.5,
zT93JCAGIuHkLaD2YenUgQ,mexican,27,3.5,
nrgwTqpNc5S1p7ckLv1KWw,mexican,77,3.5,
C5lP--2smxLLB9UCmoq5eQ,mexican,8,3.0,
w1RDUwwDWacl908f2EA0Fw,mexican,1,5.0,
VxfrYW5Ha8jMDt3CCudLfg,mexican,54,3.5,
U3KLPBFdWlkqdrywf1lvug,mexican,3,3.5,
RwwUgOdJ6rTF7MSSwujjlQ,mexican,71,4.0,
c921DfWPCxG5qJ687TU6Xw,mexican,70,4.5,
